"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",9996,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",9998,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10002,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10003,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10004,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10005,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10006,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10016,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10020,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10021,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10040,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10053,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10056,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10057,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10058,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10059,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10060,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10062,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10063,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10064,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10065,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10066,6
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10067,9
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10068,9
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10069,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10071,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10076,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10082,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10094,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10096,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10102,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10109,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10110,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10120,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10121,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10125,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10134,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10139,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10140,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10142,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10143,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10144,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10147,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10148,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10150,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10151,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10152,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10153,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10155,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10161,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10172,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10173,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10174,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10176,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10179,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10189,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10190,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10191,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10192,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10199,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10202,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10205,13
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10206,9
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10207,6
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10208,8
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10209,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10210,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10213,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10215,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10217,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10221,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10233,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10236,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10237,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10238,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10239,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10240,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10241,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10242,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10243,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10244,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10246,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10247,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10251,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10252,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10254,6
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10255,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10258,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10259,11
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10260,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10262,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10263,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10264,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10268,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10270,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10272,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10273,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10274,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10275,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10276,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10277,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10278,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10279,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10280,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10284,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10289,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10294,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10295,6
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10296,16
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10298,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10304,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10305,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10306,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10309,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10310,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10314,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10315,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10316,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10317,9
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10318,8
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10319,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10320,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10321,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10329,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10330,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10331,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10333,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10334,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10335,11
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10336,7
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10337,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10338,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10339,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10340,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10344,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10348,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10349,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10351,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10352,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10355,6
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10356,6
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10357,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10359,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10360,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10362,6
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10363,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10367,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10368,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10369,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10370,8
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10371,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10373,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10376,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10379,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10380,7
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10381,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10383,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10388,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10389,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10391,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10392,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10393,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10397,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10398,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10399,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10401,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10402,19
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10403,16
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10404,12
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10405,18
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10406,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10407,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10408,7
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10410,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10412,9
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10413,10
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10414,26
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10415,30
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10416,13
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10417,7
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10419,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10420,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10423,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10424,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10425,5
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10426,10
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10427,6
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10428,8
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10429,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10431,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10432,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10435,3
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10436,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10437,6
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10441,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10443,4
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10444,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10445,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10450,1
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10457,2
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10458,19
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10459,28
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10460,13
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10461,21
"Solyc04g076620.3.1 E3 ubiquitin-protein ligase UPL1-like protein (AHRD V3.3 *** G7JYH3_MEDTR)",10462,12
